0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.533907464,0.208201669,0.200000002,0.2,0.2,0.2,0.2,0.200000002,0.208201669,0.533907464,0.208266403,0.200000003,0.2,0.2,0.2,0.2,0.2,0.2,0.200000003,0.208266403,0.200000002,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000002,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000002,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000002,0.208266403,0.200000003,0.2,0.2,0.2,0.2,0.2,0.2,0.200000003,0.208266403,0.533907464,0.208201669,0.200000002,0.2,0.2,0.2,0.2,0.200000002,0.208201669,0.533907464
0.545885053,0.210545434,0.200000005,0.2,0.2,0.2,0.2,0.200000005,0.210545434,0.545885053,0.21062959,0.200000006,0.2,0.2,0.2,0.2,0.2,0.2,0.200000006,0.21062959,0.200000005,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000005,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000005,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000005,0.21062959,0.200000006,0.2,0.2,0.2,0.2,0.2,0.2,0.200000006,0.21062959,0.545885053,0.210545434,0.200000005,0.2,0.2,0.2,0.2,0.200000005,0.210545434,0.545885053
0.556996394,0.213320467,0.20000001,0.2,0.2,0.2,0.2,0.20000001,0.213320467,0.556996394,0.213427747,0.200000014,0.2,0.2,0.2,0.2,0.2,0.2,0.200000014,0.213427747,0.20000001,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000001,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000001,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000001,0.213427747,0.200000014,0.2,0.2,0.2,0.2,0.2,0.2,0.200000014,0.213427747,0.556996394,0.213320467,0.20000001,0.2,0.2,0.2,0.2,0.20000001,0.213320467,0.556996394
0.567227104,0.216533927,0.200000022,0.2,0.2,0.2,0.2,0.200000022,0.216533927,0.567227104,0.216668087,0.200000031,0.2,0.2,0.2,0.2,0.2,0.2,0.200000031,0.216668087,0.200000022,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000022,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000022,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000022,0.216668087,0.200000031,0.2,0.2,0.2,0.2,0.2,0.2,0.200000031,0.216668087,0.567227104,0.216533927,0.200000022,0.2,0.2,0.2,0.2,0.200000022,0.216533927,0.567227104
0.576592223,0.220178327,0.200000044,0.2,0.2,0.2,0.2,0.200000044,0.220178327,0.576592223,0.220343041,0.200000062,0.2,0.2,0.2,0.2,0.2,0.2,0.200000062,0.220343041,0.200000045,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000045,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000045,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000045,0.220343041,0.200000062,0.2,0.2,0.2,0.2,0.2,0.2,0.200000062,0.220343041,0.576592223,0.220178327,0.200000044,0.2,0.2,0.2,0.2,0.200000044,0.220178327,0.576592223
0.585131071,0.224234089,0.200000085,0.2,0.2,0.2,0.2,0.200000085,0.224234089,0.585131071,0.224432839,0.200000121,0.2,0.2,0.2,0.2,0.2,0.2,0.200000121,0.224432839,0.200000087,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000087,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000087,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000087,0.224432839,0.200000121,0.2,0.2,0.2,0.2,0.2,0.2,0.200000121,0.224432839,0.585131071,0.224234089,0.200000085,0.2,0.2,0.2,0.2,0.200000085,0.224234089,0.585131071
0.592899895,0.228673205,0.200000157,0.2,0.2,0.2,0.2,0.200000157,0.228673205,0.592899895,0.228909197,0.200000226,0.2,0.2,0.2,0.2,0.2,0.2,0.200000226,0.228909197,0.200000162,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000162,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000162,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000162,0.228909197,0.200000226,0.2,0.2,0.2,0.2,0.2,0.2,0.200000226,0.228909197,0.592899895,0.228673205,0.200000157,0.2,0.2,0.2,0.2,0.200000157,0.228673205,0.592899895
0.599964353,0.23346297,0.200000279,0.2,0.2,0.2,0.2,0.200000279,0.23346297,0.599964353,0.233739096,0.200000403,0.2,0.2,0.2,0.2,0.2,0.2,0.200000403,0.233739096,0.200000289,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000289,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000289,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000289,0.233739096,0.200000403,0.2,0.2,0.2,0.2,0.2,0.2,0.200000403,0.233739096,0.599964353,0.23346297,0.200000279,0.2,0.2,0.2,0.2,0.200000279,0.23346297,0.599964353
0.606393211,0.238569123,0.200000479,0.2,0.2,0.2,0.2,0.200000479,0.238569123,0.606393211,0.238887939,0.200000694,0.2,0.2,0.2,0.2,0.2,0.2,0.200000694,0.238887939,0.200000495,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000495,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000495,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000495,0.238887939,0.200000694,0.2,0.2,0.2,0.2,0.2,0.2,0.200000694,0.238887939,0.606393211,0.238569123,0.200000479,0.2,0.2,0.2,0.2,0.200000479,0.238569123,0.606393211
0.612253812,0.243958091,0.200000792,0.2,0.2,0.2,0.2,0.200000792,0.243958091,0.612253812,0.244321825,0.200001153,0.2,0.2,0.2,0.2,0.2,0.2,0.200001153,0.244321825,0.200000819,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000819,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000819,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000819,0.244321825,0.200001153,0.2,0.2,0.2,0.2,0.2,0.2,0.200001153,0.244321825,0.612253812,0.243958091,0.200000792,0.2,0.2,0.2,0.2,0.200000792,0.243958091,0.612253812
